latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
43.198593,27.9403,48.0,10800,Europe/Sofia,GMT+3

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),precipitation_sum (mm),relative_humidity_2m_mean (%),wind_speed_10m_max (km/h),et0_fao_evapotranspiration (mm)
2011-02-20,3.3,-0.5,1.1,0.80,77,20.2,0.71
2011-02-21,3.5,-1.5,1.0,0.00,74,11.6,0.88
2011-02-22,5.1,2.0,3.5,4.70,80,13.8,0.68
2011-02-23,5.6,1.0,3.8,0.60,93,19.5,0.33
2011-02-24,0.7,-1.7,-0.4,0.60,82,18.9,0.62
2011-02-25,-0.8,-2.7,-1.5,2.20,83,23.8,0.58
2011-02-26,-1.5,-4.3,-3.0,0.90,74,23.4,0.80
2011-02-27,0.3,-4.5,-2.3,0.00,70,12.9,1.06
2011-02-28,2.1,-2.6,-0.7,0.00,70,12.3,1.16
2011-03-01,0.7,-4.3,-1.8,0.00,67,13.3,1.22
2011-03-02,2.8,-3.2,-0.4,0.00,70,13.3,1.20
2011-03-03,3.7,0.6,1.8,0.00,72,16.3,1.00
2011-03-04,5.5,-0.8,2.3,0.20,72,8.6,1.46
2011-03-05,7.3,-1.5,2.5,0.00,81,9.4,1.52
2011-03-06,7.8,-0.3,3.3,0.00,75,17.1,1.63
2011-03-07,3.7,-1.4,1.2,0.00,60,21.9,1.79
2011-03-08,1.8,-2.4,-0.4,0.00,57,29.5,1.77
2011-03-09,0.7,-2.6,-1.0,0.20,61,28.1,1.44
2011-03-10,3.3,-1.5,0.4,0.90,70,22.7,1.05
2011-03-11,8.5,-2.0,2.8,0.00,73,10.1,2.06
2011-03-12,12.7,-1.0,5.8,0.00,78,8.7,2.26
2011-03-13,12.0,1.8,7.1,0.00,74,17.3,2.21
2011-03-14,15.4,2.7,8.7,0.00,74,11.2,2.54
2011-03-15,17.2,3.6,10.4,0.00,75,12.6,2.68
2011-03-16,17.3,7.0,12.0,0.00,78,10.8,2.63
2011-03-17,11.1,5.6,8.5,2.10,92,11.3,0.82
2011-03-18,10.7,6.2,8.4,0.20,91,11.5,0.95
2011-03-19,7.1,5.0,5.8,1.60,88,11.5,0.63
2011-03-20,6.3,4.1,5.0,1.20,82,17.4,0.83
2011-03-21,7.0,4.1,5.3,0.00,71,23.2,1.52
2011-03-22,8.0,1.6,4.6,0.00,60,19.0,2.21
2011-03-23,10.6,0.2,5.4,0.20,75,14.5,1.76
2011-03-24,14.2,6.2,10.0,0.00,63,16.6,2.97
2011-03-25,15.9,6.3,11.3,0.00,61,14.1,3.31
2011-03-26,19.8,8.1,13.7,0.00,54,18.9,3.84
2011-03-27,14.0,5.3,10.4,3.00,77,17.3,1.95
2011-03-28,11.0,5.2,7.4,0.00,86,14.8,1.40
2011-03-29,14.8,6.2,10.0,6.80,87,11.3,2.03
2011-03-30,9.2,7.1,8.2,9.10,95,15.1,0.45
2011-03-31,12.1,6.7,9.3,0.10,88,10.6,1.52
2011-04-01,10.5,7.4,8.6,0.00,90,14.6,0.99
2011-04-02,11.0,7.4,8.9,1.90,86,22.3,0.98
2011-04-03,7.5,5.4,6.5,11.10,89,23.3,0.54
2011-04-04,9.5,3.9,6.9,0.00,81,14.6,1.20
2011-04-05,12.2,6.3,9.0,0.00,85,11.7,1.66
2011-04-06,11.7,5.7,9.2,0.00,80,20.9,1.45
2011-04-07,16.4,6.8,11.7,0.00,73,15.8,2.69
2011-04-08,18.3,6.4,11.7,4.90,77,22.4,1.94
2011-04-09,17.0,6.4,11.6,1.00,67,32.7,2.96
2011-04-10,11.7,6.1,8.6,3.50,71,13.5,2.42
2011-04-11,10.7,3.9,7.1,3.90,71,20.1,2.53
2011-04-12,11.6,3.0,7.8,0.00,70,20.4,2.03
2011-04-13,17.3,7.7,11.9,7.70,77,15.2,2.61
2011-04-14,11.4,4.2,6.9,11.50,90,26.9,0.57
2011-04-15,13.0,5.2,8.5,0.20,69,30.3,2.65
2011-04-16,11.8,6.7,9.0,0.00,73,11.1,2.33
2011-04-17,12.0,3.3,8.0,0.00,74,15.5,3.03
2011-04-18,11.9,6.2,8.8,0.30,65,20.4,2.36
2011-04-19,14.1,6.9,10.3,3.10,74,20.0,1.77
2011-04-20,13.8,7.5,11.0,4.00,65,24.1,3.42
2011-04-21,14.2,4.6,9.3,0.00,67,12.8,3.54
2011-04-22,11.0,3.8,8.0,0.00,74,16.0,2.98
2011-04-23,12.9,3.7,8.4,0.00,73,15.6,3.08
2011-04-24,12.9,5.1,9.2,0.00,73,18.0,2.60
2011-04-25,12.6,6.3,9.4,0.00,83,11.9,2.35
2011-04-26,15.2,4.9,10.4,0.00,75,17.1,3.39
2011-04-27,14.5,8.0,11.3,0.00,77,17.4,2.49
2011-04-28,11.4,9.5,10.4,4.10,89,14.3,0.76
2011-04-29,15.8,8.8,12.2,0.60,86,14.3,1.90
2011-04-30,15.9,10.4,12.8,1.50,87,11.3,2.27
2011-05-01,14.0,8.8,11.1,0.00,92,14.7,2.21
2011-05-02,17.8,10.2,13.7,4.90,90,14.0,2.91
2011-05-03,15.7,10.3,12.8,7.20,93,14.7,1.80
2011-05-04,13.5,11.5,12.6,4.30,95,17.5,0.75
2011-05-05,16.7,10.6,13.1,1.20,76,17.3,2.89
2011-05-06,15.4,8.8,11.8,1.80,62,18.3,3.68
2011-05-07,15.8,7.0,11.5,1.10,69,16.9,3.31
2011-05-08,11.3,8.7,10.0,15.00,79,19.1,1.55
2011-05-09,13.9,6.0,10.5,1.10,82,13.9,2.01
2011-05-10,17.4,8.5,13.0,5.20,83,9.8,3.53
2011-05-11,16.3,9.4,12.8,3.90,86,16.9,2.92
2011-05-12,15.9,9.8,12.7,0.70,85,12.4,2.86
2011-05-13,20.1,10.0,15.3,0.30,80,13.0,3.70
2011-05-14,20.9,12.7,16.7,4.30,76,14.5,3.92
2011-05-15,20.5,11.1,16.0,0.00,81,15.0,3.72
2011-05-16,21.5,13.7,17.3,0.00,77,16.9,4.33
2011-05-17,19.7,12.2,15.9,0.00,79,15.5,4.12
2011-05-18,20.0,12.2,16.0,0.00,75,17.7,4.25
2011-05-19,21.1,13.6,17.4,0.00,71,19.7,4.29
2011-05-20,22.8,15.5,18.7,5.90,79,15.8,3.70
2011-05-21,23.2,15.3,19.1,3.10,77,14.2,4.12
2011-05-22,22.9,14.8,19.3,0.30,79,10.4,4.37
2011-05-23,24.4,13.4,19.7,0.50,76,9.5,4.40
2011-05-24,24.2,14.9,20.0,0.20,81,12.4,4.52
2011-05-25,25.0,14.3,20.1,0.00,76,9.8,4.89
2011-05-26,21.6,16.3,19.0,2.20,81,19.6,3.23
2011-05-27,21.2,15.3,18.2,0.00,72,15.8,4.60
2011-05-28,20.8,15.2,17.9,0.00,75,13.7,4.50
2011-05-29,23.5,12.9,18.3,0.00,75,11.3,4.78
2011-05-30,19.7,16.4,18.0,16.50,83,15.6,2.46
2011-05-31,21.9,15.1,18.4,0.50,87,11.2,3.77
2011-06-01,22.0,15.4,18.9,0.00,84,8.4,3.30
2011-06-02,24.0,16.4,20.1,11.40,85,14.0,3.47
2011-06-03,24.4,16.8,20.6,0.80,81,17.2,3.91
2011-06-04,26.7,16.4,21.9,0.00,69,9.4,4.80
2011-06-05,25.1,18.3,21.4,7.60,78,13.6,3.79
2011-06-06,24.2,15.3,20.4,0.00,72,14.1,5.14
2011-06-07,24.1,15.1,20.1,0.00,75,11.7,5.01
2011-06-08,24.1,16.1,20.3,0.00,77,16.6,4.83
2011-06-09,27.5,19.1,22.5,2.10,79,21.9,4.67
2011-06-10,25.1,18.8,21.5,0.00,67,25.2,5.33
2011-06-11,23.5,17.0,19.6,5.60,80,22.1,3.19
2011-06-12,23.7,17.5,20.3,0.20,76,17.5,3.94
2011-06-13,24.4,17.0,20.4,2.60,77,16.1,4.34
2011-06-14,23.8,16.6,20.1,1.30,76,13.0,4.04
2011-06-15,24.6,17.5,21.3,0.00,69,12.8,4.75
2011-06-16,25.4,17.1,21.6,0.00,69,10.7,4.67
2011-06-17,25.7,17.0,22.0,0.00,70,8.4,4.72
2011-06-18,27.1,18.4,23.0,0.00,67,10.3,5.55
2011-06-19,27.5,18.0,23.0,0.00,68,14.6,5.77
2011-06-20,23.6,19.6,21.7,1.30,71,23.7,3.58
2011-06-21,25.2,16.9,21.2,0.00,64,9.0,4.52
2011-06-22,27.5,16.4,22.5,0.00,66,8.7,5.45
2011-06-23,28.5,17.5,23.6,0.00,61,12.1,5.57
2011-06-24,27.3,18.6,23.4,0.00,65,12.8,5.74
2011-06-25,26.2,16.8,21.5,8.60,78,20.8,4.06
2011-06-26,21.5,15.3,18.3,0.80,58,28.3,5.06
2011-06-27,22.2,15.3,19.0,0.00,50,29.2,4.89
2011-06-28,23.1,15.1,19.3,0.60,58,14.9,4.75
2011-06-29,21.8,14.7,18.3,5.20,68,9.7,3.72
2011-06-30,22.3,16.4,19.0,8.80,81,13.9,3.20
2011-07-01,21.5,16.4,19.2,5.10,88,13.0,1.71
2011-07-02,24.6,16.1,20.5,0.00,67,16.4,4.83
2011-07-03,20.5,15.7,18.2,10.80,73,12.6,3.02
2011-07-04,23.4,13.2,18.6,0.50,73,11.5,4.24
2011-07-05,25.9,17.7,22.0,0.00,67,13.9,5.14
2011-07-06,24.2,19.0,21.4,3.60,80,7.9,3.08
2011-07-07,26.8,18.0,22.6,0.00,66,14.3,4.87
2011-07-08,27.8,17.9,23.5,0.00,73,11.2,5.17
2011-07-09,28.8,18.3,24.2,0.00,72,8.7,5.56
2011-07-10,29.0,19.4,24.6,0.20,75,11.7,5.17
2011-07-11,28.9,19.4,24.9,0.00,71,12.6,5.29
2011-07-12,30.1,20.2,25.1,2.50,71,8.0,5.25
2011-07-13,28.3,21.1,24.3,8.10,78,13.3,4.41
2011-07-14,28.5,21.0,24.8,0.00,75,13.5,5.09
2011-07-15,29.8,20.2,25.0,0.00,69,10.8,5.34
2011-07-16,30.7,20.5,25.9,0.00,67,10.6,5.84
2011-07-17,30.1,20.6,25.6,0.00,70,13.4,5.63
2011-07-18,31.6,21.1,26.4,0.00,68,15.3,5.77
2011-07-19,30.2,22.6,26.5,0.00,72,9.9,5.31
2011-07-20,30.6,21.3,25.8,0.00,76,17.6,5.63
2011-07-21,27.8,22.7,24.9,0.90,68,19.1,4.41
2011-07-22,28.5,20.1,24.3,0.20,50,20.3,6.20
2011-07-23,28.4,20.4,24.2,0.90,64,12.5,5.09
2011-07-24,26.1,22.1,24.0,1.20,74,17.6,4.32
2011-07-25,27.5,21.5,24.2,0.00,76,17.6,4.69
2011-07-26,29.2,22.2,25.2,0.90,82,8.7,4.32
2011-07-27,28.8,21.8,25.4,0.50,77,7.4,4.26
2011-07-28,29.9,21.7,25.8,0.00,63,10.4,5.59
2011-07-29,29.6,21.0,25.3,0.00,69,15.6,5.38
2011-07-30,29.2,22.1,25.4,0.10,67,18.7,5.37
2011-07-31,29.2,20.3,24.7,0.00,51,19.0,6.40
2011-08-01,29.3,20.5,24.9,0.00,55,13.8,5.73
2011-08-02,28.3,21.1,24.8,0.00,57,14.5,5.10
2011-08-03,28.4,21.1,24.5,0.00,59,16.4,5.33
2011-08-04,27.6,19.9,23.8,0.20,67,13.3,4.42
2011-08-05,24.4,20.8,22.5,2.00,69,12.7,2.86
2011-08-06,25.0,18.9,22.2,0.00,63,15.8,4.25
2011-08-07,25.6,17.8,22.2,0.00,60,12.0,5.05
2011-08-08,26.8,19.0,22.9,0.00,64,12.6,5.02
2011-08-09,27.3,18.4,23.2,0.00,67,11.8,5.07
2011-08-10,28.3,18.4,23.6,0.00,69,19.5,4.68
2011-08-11,20.2,16.9,17.8,23.90,82,28.7,1.54
2011-08-12,25.2,16.9,20.7,1.30,59,27.8,5.54
2011-08-13,27.5,17.8,22.5,0.00,59,19.7,5.55
2011-08-14,28.8,19.5,24.0,0.70,61,14.8,5.19
2011-08-15,28.7,20.0,24.3,0.50,69,9.4,4.54
2011-08-16,28.4,19.9,24.7,0.10,72,6.7,4.01
2011-08-17,28.7,21.7,24.8,0.20,71,9.0,4.49
2011-08-18,27.1,21.1,23.7,0.00,67,12.3,4.53
2011-08-19,27.5,19.1,22.7,0.00,65,15.3,4.79
2011-08-20,27.6,17.7,22.8,0.00,66,11.4,4.65
2011-08-21,26.4,19.9,23.1,0.00,66,18.9,4.47
2011-08-22,27.1,18.1,22.5,0.00,68,12.5,4.70
2011-08-23,27.7,18.1,23.2,0.00,71,11.7,4.58
2011-08-24,29.9,18.7,24.5,0.00,71,6.7,4.39
2011-08-25,26.9,21.1,23.5,0.00,74,14.7,4.39
2011-08-26,26.2,19.2,22.6,0.00,70,20.2,4.52
2011-08-27,24.9,20.0,22.2,0.00,57,19.9,4.38
2011-08-28,25.6,17.6,21.5,0.00,60,18.5,4.54
2011-08-29,27.0,18.1,22.1,0.00,60,16.8,5.01
2011-08-30,27.3,17.2,22.1,0.00,59,12.2,4.55
2011-08-31,31.1,19.4,25.0,0.00,46,15.8,5.87
2011-09-01,29.3,20.2,24.3,0.20,62,9.2,4.37
2011-09-02,27.7,20.7,23.7,0.30,74,12.0,3.86
2011-09-03,23.4,19.6,21.3,25.40,86,12.3,2.47
2011-09-04,25.1,17.7,21.3,0.10,82,8.7,3.19
2011-09-05,24.5,19.1,21.6,0.00,68,14.2,4.16
2011-09-06,24.4,18.5,21.3,0.00,68,11.8,3.99
2011-09-07,24.6,19.0,21.4,0.00,69,11.1,3.63
2011-09-08,26.3,17.7,22.0,0.30,76,6.9,3.19
2011-09-09,27.8,20.0,23.3,0.00,60,23.7,4.82
2011-09-10,23.8,16.7,20.4,0.00,61,12.6,3.75
2011-09-11,26.0,18.3,21.8,0.00,68,11.4,3.91
2011-09-12,26.5,18.3,22.0,0.00,66,11.6,4.05
2011-09-13,27.8,16.3,22.0,0.00,71,9.4,3.88
2011-09-14,28.2,17.9,22.8,0.00,76,10.2,3.52
2011-09-15,27.7,17.9,22.4,0.00,77,9.5,3.46
2011-09-16,25.6,17.7,21.9,0.00,80,13.8,3.23
2011-09-17,25.6,19.4,22.1,0.00,80,13.1,3.04
2011-09-18,25.4,20.2,22.2,0.00,75,15.6,3.58
2011-09-19,23.4,19.4,21.1,0.00,67,20.2,3.39
2011-09-20,23.5,19.0,20.8,0.00,67,15.8,3.16
2011-09-21,23.0,17.7,20.4,0.30,74,22.6,2.65
2011-09-22,24.2,18.6,20.8,0.00,67,23.4,3.55
2011-09-23,25.9,15.9,20.5,0.00,54,15.0,4.11
2011-09-24,26.0,16.3,20.6,0.00,65,9.4,3.32
2011-09-25,22.2,18.3,20.0,0.00,69,14.6,2.66
2011-09-26,21.3,15.8,18.6,0.00,60,17.8,3.03
2011-09-27,21.8,16.2,18.8,0.00,57,14.8,3.21
2011-09-28,22.9,14.6,18.5,0.00,68,10.7,2.90
2011-09-29,23.5,14.9,18.8,0.30,61,12.7,3.42
2011-09-30,19.8,14.0,16.8,2.30,63,22.3,3.00
2011-10-01,21.2,14.8,17.6,0.00,61,10.6,2.09
2011-10-02,22.5,15.8,18.7,0.00,62,13.7,3.04
2011-10-03,20.0,14.7,16.9,0.00,55,8.9,2.77
2011-10-04,23.1,13.0,17.8,0.00,67,8.1,2.83
2011-10-05,25.0,13.7,18.9,0.00,66,8.9,2.82
2011-10-06,25.4,13.4,19.3,0.00,67,9.4,3.00
2011-10-07,25.1,16.1,20.2,0.00,66,14.8,3.34
2011-10-08,24.6,16.2,20.2,0.00,66,14.4,3.06
2011-10-09,15.2,9.4,11.7,13.30,85,22.0,0.71
2011-10-10,12.0,8.5,9.9,19.40,81,24.9,1.08
2011-10-11,11.4,9.3,10.2,9.90,83,25.8,0.97
2011-10-12,17.4,11.3,14.1,0.40,73,16.1,1.79
2011-10-13,14.5,11.3,13.4,4.10,82,11.0,0.81
2011-10-14,14.1,9.6,11.5,0.80,70,13.9,2.02
2011-10-15,12.7,7.1,9.8,0.30,62,12.3,2.11
2011-10-16,8.2,5.2,6.5,18.40,83,28.1,0.92
2011-10-17,7.2,4.1,5.5,62.00,94,38.8,0.35
2011-10-18,7.2,2.9,4.7,26.70,82,33.2,0.96
2011-10-19,13.3,2.8,7.5,0.00,66,11.9,1.97
2011-10-20,16.7,3.5,10.0,0.00,78,8.3,1.95
2011-10-21,17.0,9.5,12.7,0.00,87,10.6,1.79
2011-10-22,14.7,10.1,12.2,0.00,85,13.4,1.28
2011-10-23,13.6,10.5,12.1,0.40,78,16.4,1.27
2011-10-24,13.1,11.3,11.9,0.50,84,18.6,0.81
2011-10-25,13.5,9.4,11.5,0.00,74,15.3,1.45
2011-10-26,10.9,8.5,9.9,0.10,74,19.4,1.15
2011-10-27,10.5,7.9,9.0,0.00,70,14.9,1.30
2011-10-28,10.9,8.1,9.3,0.00,75,12.0,1.07
2011-10-29,10.9,8.0,9.2,0.00,78,13.6,0.90
2011-10-30,10.9,7.2,9.0,0.00,76,11.5,1.11
2011-10-31,11.4,6.2,8.6,0.00,79,9.3,1.22
2011-11-01,13.2,4.1,9.1,0.00,77,6.8,1.37
2011-11-02,12.4,6.3,9.2,0.20,83,12.1,1.03
2011-11-03,12.2,6.6,9.4,0.00,78,14.5,1.24
2011-11-04,12.6,6.3,9.3,0.00,80,9.4,1.23
2011-11-05,13.2,6.5,10.2,0.00,78,11.6,1.29
2011-11-06,12.2,9.4,10.7,0.00,77,14.8,0.99
2011-11-07,11.0,7.8,9.6,0.00,69,18.7,1.27
2011-11-08,10.3,6.9,8.3,0.00,72,11.2,1.11
2011-11-09,15.6,5.5,9.6,0.00,80,15.6,1.39
2011-11-10,8.6,5.4,7.1,0.20,80,13.4,0.63
2011-11-11,6.3,2.8,4.3,0.00,65,19.7,1.39
2011-11-12,5.3,0.8,2.9,0.00,62,15.8,1.37
2011-11-13,6.6,3.5,4.9,0.20,75,20.1,0.93
2011-11-14,7.3,3.6,5.2,0.10,82,18.2,0.73
2011-11-15,7.8,2.9,5.0,0.00,75,13.7,0.96
2011-11-16,6.7,1.5,3.8,0.00,80,13.4,0.84
2011-11-17,5.5,2.0,3.5,0.00,70,14.8,1.08
2011-11-18,7.1,-0.1,3.0,0.00,78,7.0,0.91
2011-11-19,8.0,-0.5,3.2,0.00,83,7.3,0.93
2011-11-20,7.2,-0.1,3.0,0.00,88,6.8,0.87
2011-11-21,6.6,0.6,3.4,0.00,90,6.1,0.64
2011-11-22,8.9,1.8,5.3,0.00,85,6.3,0.78
2011-11-23,4.7,-0.0,2.3,0.00,84,10.7,0.67
2011-11-24,7.7,2.4,4.8,0.50,86,12.5,0.47
2011-11-25,7.3,2.2,4.8,0.00,76,8.8,0.74
2011-11-26,7.0,0.6,3.6,0.00,81,11.6,0.85
2011-11-27,6.5,1.4,3.4,0.00,77,12.5,0.84
2011-11-28,11.0,1.8,5.2,0.00,74,14.3,1.05
2011-11-29,8.1,1.5,4.7,0.00,69,9.7,1.05
2011-11-30,9.1,-0.5,3.6,0.00,85,8.2,0.84
2011-12-01,8.3,0.1,3.3,0.00,83,12.3,0.85
2011-12-02,7.5,0.4,4.0,0.00,86,11.6,0.74
2011-12-03,10.6,0.9,5.4,0.00,86,10.9,0.84
2011-12-04,12.1,2.8,6.8,0.00,79,12.9,1.00
2011-12-05,13.8,5.9,9.7,0.00,79,18.3,1.16
2011-12-06,13.8,6.2,10.1,1.90,86,19.8,0.62
2011-12-07,7.7,5.7,6.5,3.10,88,12.4,0.43
2011-12-08,9.2,1.9,5.4,0.00,79,24.6,0.98
2011-12-09,8.0,2.5,4.8,0.00,73,22.2,1.06
2011-12-10,9.8,2.9,5.8,0.00,70,10.9,1.00
2011-12-11,14.0,4.1,8.3,0.00,75,10.2,1.01
2011-12-12,10.9,6.9,9.0,0.50,95,9.1,0.41
2011-12-13,13.0,7.2,10.6,0.00,91,12.0,0.57
2011-12-14,11.2,5.4,7.2,0.00,94,8.0,0.63
2011-12-15,10.5,4.4,7.2,0.00,94,9.9,0.54
2011-12-16,10.1,5.6,8.4,1.10,86,15.2,0.59
2011-12-17,14.4,5.2,10.0,5.00,80,27.1,1.15
2011-12-18,9.4,3.0,6.1,4.80,74,21.0,0.98
2011-12-19,8.7,2.0,6.1,13.20,88,13.7,0.26
2011-12-20,9.6,7.1,8.4,5.50,93,11.0,0.43
2011-12-21,6.6,1.3,3.4,3.10,83,21.8,0.59
2011-12-22,4.9,0.5,2.8,6.50,83,22.8,0.38
2011-12-23,4.3,-1.2,1.5,8.90,84,26.6,0.51
2011-12-24,-0.5,-3.4,-1.8,0.00,68,17.3,0.75
2011-12-25,1.9,-2.4,-0.7,0.00,75,7.9,0.61
2011-12-26,3.5,-1.6,0.8,0.00,86,10.0,0.33
2011-12-27,6.9,0.8,2.8,0.00,84,13.8,0.70
2011-12-28,7.0,1.4,3.4,0.00,82,12.2,0.60
2011-12-29,7.5,2.9,5.1,0.00,89,7.4,0.49
2011-12-30,6.3,2.3,4.0,0.00,85,10.1,0.63
2011-12-31,3.9,0.3,2.0,3.70,91,15.3,0.34
2012-01-01,4.4,0.6,2.1,1.90,84,18.3,0.65
2012-01-02,6.0,-1.1,2.0,0.00,79,11.2,0.78
2012-01-03,9.5,0.3,3.8,0.00,81,10.8,0.80
2012-01-04,10.9,0.6,5.1,0.00,82,11.9,0.87
2012-01-05,10.3,1.0,5.1,0.00,83,15.3,0.87
2012-01-06,10.8,6.2,8.7,13.50,87,22.2,0.64
2012-01-07,10.3,3.6,8.0,7.00,86,22.2,0.72
2012-01-08,5.2,2.0,3.2,0.00,78,19.7,0.75
2012-01-09,3.7,0.7,2.2,0.40,75,21.3,0.83
2012-01-10,4.2,0.9,2.9,0.00,74,22.0,0.76
2012-01-11,3.4,0.2,1.7,0.00,73,22.5,0.88
2012-01-12,6.2,-0.2,2.5,0.00,78,17.5,0.73
2012-01-13,8.8,1.0,4.3,0.00,75,22.2,1.18
2012-01-14,5.4,1.6,3.6,0.00,64,24.5,1.31
2012-01-15,3.6,-0.4,1.3,0.00,69,21.7,1.02
2012-01-16,1.8,-2.1,-0.5,0.00,67,18.1,0.94
2012-01-17,1.3,-2.7,-1.1,0.10,62,16.9,0.97
2012-01-18,0.8,-2.9,-1.3,0.00,60,16.2,0.98
2012-01-19,4.5,-3.1,0.3,0.00,65,15.7,0.91
2012-01-20,6.6,1.3,3.7,1.10,75,15.3,0.71
2012-01-21,5.7,1.6,3.3,5.70,88,28.6,0.45
2012-01-22,5.5,-0.8,2.6,0.90,71,26.9,1.16
2012-01-23,10.2,1.7,5.3,1.00,71,21.8,1.32
2012-01-24,7.1,0.9,4.5,0.20,86,14.8,0.75
2012-01-25,7.1,5.9,6.6,14.20,95,23.1,0.33
2012-01-26,6.0,-6.3,1.0,19.60,90,29.4,0.32
2012-01-27,-6.3,-8.0,-7.2,7.20,81,29.2,0.45
2012-01-28,-3.5,-6.8,-5.4,0.00,82,19.4,0.46
2012-01-29,-6.1,-8.4,-7.6,0.00,72,16.3,0.66
2012-01-30,-8.1,-10.5,-9.2,0.00,72,24.3,0.65
2012-01-31,-7.0,-9.4,-8.6,0.00,74,27.6,0.61
2012-02-01,-8.3,-12.5,-10.0,0.00,72,19.5,0.57
2012-02-02,-0.9,-8.3,-3.6,1.00,72,17.6,0.69
2012-02-03,2.9,-3.2,-0.0,0.00,82,14.1,0.63
2012-02-04,6.2,2.1,3.8,0.00,94,13.7,0.65
2012-02-05,7.9,0.7,5.0,7.30,95,11.4,0.66
2012-02-06,4.5,-0.5,2.0,2.50,94,24.6,0.35
2012-02-07,2.0,-2.0,0.9,2.00,82,31.8,0.65
2012-02-08,-2.0,-8.6,-5.8,2.40,75,28.8,0.58
2012-02-09,-6.0,-10.3,-8.2,0.00,71,20.4,0.62
2012-02-10,-4.9,-10.7,-8.0,0.00,67,14.5,0.75
2012-02-11,-1.1,-13.0,-6.8,0.20,77,14.1,0.60
2012-02-12,2.4,-0.8,1.2,2.80,84,17.3,0.50
2012-02-13,5.7,-2.3,3.4,7.70,90,19.8,0.57
2012-02-14,1.5,-5.9,-2.7,0.00,70,22.9,1.16
2012-02-15,1.7,-5.3,-2.2,0.00,66,15.1,1.22
2012-02-16,4.1,-1.0,1.2,0.70,76,19.0,0.95
2012-02-17,-1.5,-5.2,-3.6,0.30,75,26.8,0.94
2012-02-18,3.4,-6.7,-2.0,0.00,73,12.4,1.16
2012-02-19,5.0,-3.9,0.2,0.00,79,10.2,1.10
2012-02-20,7.2,-0.4,3.1,0.00,84,12.8,1.29
2012-02-21,7.3,-1.0,3.2,0.00,87,12.2,1.25
2012-02-22,7.9,-1.2,2.3,0.00,88,6.0,1.32
2012-02-23,6.6,-2.3,1.4,0.00,88,10.9,1.29
2012-02-24,9.6,1.1,4.7,0.00,76,19.9,1.68
2012-02-25,12.1,4.3,7.5,0.10,80,23.2,1.55
2012-02-26,11.1,2.5,6.4,0.00,76,16.9,1.65
2012-02-27,5.9,0.6,3.2,0.00,66,20.5,1.53
2012-02-28,2.2,-2.7,-0.3,0.30,56,24.9,1.67
2012-02-29,3.2,-3.1,-0.3,0.00,60,15.4,1.30
2012-03-01,4.0,-2.5,0.2,0.00,62,29.3,1.64
2012-03-02,7.8,-1.5,3.0,0.60,77,13.8,1.09
2012-03-03,7.9,2.7,4.4,1.90,75,26.3,1.58
2012-03-04,7.9,0.1,3.6,0.60,67,19.8,1.72
2012-03-05,4.3,-1.6,1.3,0.00,73,12.6,1.04
2012-03-06,5.5,-1.4,2.1,0.10,72,10.7,1.19
2012-03-07,2.5,-0.4,1.3,1.40,84,17.9,0.81
2012-03-08,5.1,0.5,2.9,0.90,81,13.4,0.69
2012-03-09,5.4,0.8,2.7,0.00,83,8.7,1.20
2012-03-10,5.5,-1.3,2.2,0.00,77,9.2,1.55
2012-03-11,6.4,-1.0,2.4,0.00,77,11.7,1.68
2012-03-12,6.0,0.4,3.2,0.70,79,21.3,1.24
2012-03-13,7.3,0.6,3.7,0.00,72,19.2,1.54
2012-03-14,10.9,1.4,5.9,0.00,71,20.6,1.87
2012-03-15,7.1,2.3,4.9,1.60,71,13.7,1.23
2012-03-16,9.3,0.6,4.4,0.00,61,18.9,2.23
2012-03-17,15.4,1.3,7.8,0.00,67,11.2,2.67
2012-03-18,18.3,3.0,10.7,0.00,69,11.6,3.04
2012-03-19,20.1,5.6,13.1,0.00,68,11.0,3.21
2012-03-20,15.5,6.9,11.7,0.00,71,15.9,2.79
2012-03-21,16.1,4.4,10.0,0.00,71,12.6,2.75
2012-03-22,15.5,6.6,10.7,0.00,70,16.8,2.10
2012-03-23,16.0,5.7,10.8,0.00,77,9.7,2.73
2012-03-24,16.8,7.0,11.3,0.50,74,12.4,2.80
2012-03-25,14.2,5.0,9.6,0.00,79,13.7,2.57
2012-03-26,11.9,6.7,9.8,0.00,66,17.1,2.54
2012-03-27,11.1,4.3,7.8,0.50,51,17.0,2.89
2012-03-28,12.7,5.9,8.7,0.80,73,18.4,2.40
2012-03-29,17.9,5.4,11.4,0.00,61,25.4,3.66
2012-03-30,13.8,7.0,10.5,7.60,66,28.8,2.52
2012-03-31,15.1,5.1,10.0,0.80,66,28.8,2.74
2012-04-01,14.9,4.2,10.0,6.30,73,27.4,2.19
2012-04-02,11.3,1.8,6.6,0.00,70,14.2,2.70
2012-04-03,14.1,4.6,9.3,0.00,74,14.1,2.82
2012-04-04,18.4,5.9,12.8,0.00,76,13.2,3.29
2012-04-05,19.9,10.9,15.2,0.90,76,12.6,3.42
2012-04-06,15.2,10.0,12.8,1.10,75,17.3,2.25
2012-04-07,20.2,10.2,15.2,0.10,74,20.9,3.37
2012-04-08,17.9,9.5,13.5,10.50,74,21.5,2.82
2012-04-09,10.2,4.7,7.5,0.20,65,21.6,1.96
